stock,headline,source,date,time,cleaned_headline,neg,neu,pos,compound,sentiment_label
XPEV,"Big-box earnings, retail sales, Fed minutes: What to know this week",(Yahoo Finance),Aug-13-23,12:48PM,bigbox earnings retail sale fed minute know week,0.0,1.0,0.0,0.0,Neutral
XPEV,These Are The 6 Best EV Stocks To Buy And Watch Now,(Investor's Business Daily),Aug-11-23,10:44AM,best ev stock buy watch,0.0,0.704,0.296,0.6369,Positive
XPEV,XPeng Inc. Sponsored ADR (XPEV) Stock Sinks As Market Gains: What You Should Know,(Zacks),Aug-10-23,05:50PM,xpeng inc sponsored adr xpev stock sink market gain know,0.0,0.844,0.156,0.34,Positive
XPEV,"Buy Li Auto Stock, Sell XPeng. China EV Earnings Matter.",(Barrons.com),Aug-10-23,05:50PM,buy li auto stock sell xpeng china ev earnings matter,0.0,0.891,0.109,0.0258,Positive
XPEV,Analyst Report: XPeng Inc.,(Morningstar Research),Aug-08-23,06:56PM,analyst report xpeng inc,0.0,1.0,0.0,0.0,Neutral
XPEV,"Why QuantumScape, Nio, and XPeng Stocks Rocketed More Than 50% Higher in July",(Motley Fool),Aug-08-23,06:56PM,quantumscape nio xpeng stock rocketed higher july,0.0,1.0,0.0,0.0,Neutral
XPEV,The 3 Best Flying Cars Stocks to Buy in August,(InvestorPlace),Aug-08-23,06:56PM,best flying car stock buy august,0.0,0.656,0.344,0.6369,Positive
XPEV,"10 Best EV, Battery and Autonomous Driving ETFs",(Insider Monkey),Aug-06-23,06:22PM,best ev battery autonomous driving etf,0.0,0.625,0.375,0.6369,Positive
XPEV,The 7 Best EV and Battery Stocks to Buy in 2023,(InvestorPlace),Aug-06-23,06:22PM,best ev battery stock buy,0.0,0.682,0.318,0.6369,Positive
XPEV,"EVgo Charging Network Sees Revenue Soar, Uplifted By Project Tied To Warren Buffett",(Investor's Business Daily),Aug-04-23,04:07PM,evgo charging network see revenue soar uplifted project tied warren buffett,0.0,1.0,0.0,0.0,Neutral
XPEV,3 Cheap Autonomous Driving Stocks That Smart Investors Will Snap Up Now,(InvestorPlace),Aug-04-23,04:07PM,cheap autonomous driving stock smart investor snap,0.0,0.787,0.213,0.4019,Positive
XPEV,"EV Charging Network EVgo Sees Revenue Soar, Uplifted By Project Tied To Warren Buffett",(Investor's Business Daily),Aug-03-23,03:45PM,ev charging network evgo see revenue soar uplifted project tied warren buffett,0.0,1.0,0.0,0.0,Neutral
XPEV,Tesla's EV Sales in China Fell More Than 30% in July,(Investopedia),Aug-03-23,03:45PM,tesla ev sale china fell july,0.0,1.0,0.0,0.0,Neutral
XPEV,EV Charging Stock Soars On Earnings. IBD 50 Leader Hits Fresh High.,(Investor's Business Daily),Aug-03-23,03:45PM,ev charging stock soar earnings ibd leader hit fresh high,0.0,0.827,0.173,0.3182,Positive
XPEV,Baidu's Ernie Bot to be used in Great Wall Motor's vehicles to enhance conversation between driver and car,(South China Morning Post),Aug-03-23,03:45PM,baidus ernie bot used great wall motor vehicle enhance conversation driver car,0.0,0.806,0.194,0.6249,Positive
XPEV,A $15 Billion Electric Vehicle Niche Is Flying Under Wall Streets Radar,(Oilprice.com),Aug-02-23,07:00PM,billion electric vehicle niche flying wall street radar,0.0,1.0,0.0,0.0,Neutral
XPEV,UPDATE 1-XPeng's vice president of autonomous driving resigns,(Reuters),Aug-02-23,07:00PM,update xpengs vice president autonomous driving resigns,0.247,0.753,0.0,-0.3182,Negative
XPEV,XPENG Announces Management Change,(Business Wire),Aug-02-23,07:00PM,xpeng announces management change,0.0,1.0,0.0,0.0,Neutral
XPEV,XPeng CEO: autonomous driving centre VP to resign from his position,(Reuters),Aug-02-23,07:00PM,xpeng ceo autonomous driving centre vp resign position,0.194,0.806,0.0,-0.34,Negative
XPEV,UPDATE 2-Volkswagen in talks with Leapmotor on tech tie-up for Jetta brand - China media,(Reuters),Aug-02-23,07:00PM,update volkswagen talk leapmotor tech tieup jetta brand china medium,0.0,1.0,0.0,0.0,Neutral
XPEV,"Li Auto Pops To High On Robust Sales, But Nio May Have Edge Ahead",(Investor's Business Daily),Aug-01-23,04:07PM,li auto pop high robust sale nio may edge ahead,0.0,0.884,0.116,0.1779,Positive
XPEV,Tesla's China Rivals Post Robust Deliveries. This EV Stock Hits New High.,(Investor's Business Daily),Aug-01-23,04:07PM,tesla china rival post robust delivery ev stock hit new high,0.0,0.821,0.179,0.34,Positive
XPEV,"NIO, Li, and XPeng Post Huge Deliveries Numbers. Thats Good for Tesla Stock.",(Barrons.com),Aug-01-23,04:07PM,nio li xpeng post huge delivery number thats good tesla stock,0.0,0.679,0.321,0.6369,Positive
XPEV,Tesla's China Rivals Amp Up EV Deliveries. Two Stocks Double This Year.,(Investor's Business Daily),Aug-01-23,04:07PM,tesla china rival amp ev delivery two stock double year,0.0,1.0,0.0,0.0,Neutral
XPEV,"Huge Delivery Numbers From, NIO, Li, and XPeng Are Good for Tesla Stock",(Barrons.com),Aug-01-23,04:07PM,huge delivery number nio li xpeng good tesla stock,0.0,0.679,0.321,0.6369,Positive
XPEV,"XPENG to Report Second Quarter 2023 Financial Results on Friday, August 18, 2023",(Business Wire),Aug-01-23,04:07PM,xpeng report second quarter financial result friday august,0.0,1.0,0.0,0.0,Neutral
XPEV,XPENG Announces Vehicle Delivery Results for July 2023,(Business Wire),Aug-01-23,04:07PM,xpeng announces vehicle delivery result july,0.0,1.0,0.0,0.0,Neutral
XPEV,"Tesla's China Rivals Nio, Li Auto, XPeng Amp Up Their EV Game. Two Stocks Double This Year.",(Investor's Business Daily),Jul-31-23,02:28PM,tesla china rival nio li auto xpeng amp ev game two stock double year,0.0,1.0,0.0,0.0,Neutral
XPEV,"Adobe upgraded, Salesforce downgraded: Wall Street's top analyst calls",(The Fly),Jul-31-23,02:28PM,adobe upgraded salesforce downgraded wall street top analyst call,0.0,0.816,0.184,0.2023,Positive
XPEV,4 big deal reports: Biogen shells out $7.3B for Reata Pharma,(Investing.com),Jul-31-23,02:28PM,big deal report biogen shell b reata pharma,0.0,1.0,0.0,0.0,Neutral
XPEV,Tesla's India moves - and dashboard manipulation allegations: This week in EVs,(Investing.com),Jul-30-23,12:29AM,tesla india move dashboard manipulation allegation week ev,0.18,0.82,0.0,-0.296,Negative
XPEV,"Tesla, EV Stocks Rise as Ford Shares Retreat",(The Wall Street Journal),Jul-28-23,02:44PM,tesla ev stock rise ford share retreat,0.0,0.6,0.4,0.4588,Positive
XPEV,"Block upgraded, Southwest downgraded: Wall Street's top analyst calls",(The Fly),Jul-28-23,02:44PM,block upgraded southwest downgraded wall street top analyst call,0.248,0.598,0.154,-0.2732,Negative
XPEV,"Buy XPeng Stock, Says Analyst. Its About VW.",(Barrons.com),Jul-28-23,02:44PM,buy xpeng stock say analyst vw,0.0,1.0,0.0,0.0,Neutral
XPEV,Volkswagen Seeks to Reclaim China Crown in Deal With EV-Maker XPeng,(The Wall Street Journal),Jul-28-23,02:44PM,volkswagen seek reclaim china crown deal evmaker xpeng,0.0,1.0,0.0,0.0,Neutral
XPEV,"US Hedge Funds Unload $700 Million of China ADRs, Morgan Stanley Says",(Bloomberg),Jul-27-23,07:11PM,u hedge fund unload million china adrs morgan stanley say,0.0,1.0,0.0,0.0,Neutral
XPEV,"VW stock lower as auto giant cuts sales forecast, refocuses China efforts",(Yahoo Finance),Jul-27-23,07:11PM,vw stock lower auto giant cut sale forecast refocuses china effort,0.306,0.694,0.0,-0.5267,Negative
XPEV,VW-Xpeng EV models to use Xpeng platform in boost for Chinese startup,(Reuters),Jul-27-23,07:11PM,vwxpeng ev model use xpeng platform boost chinese startup,0.0,0.803,0.197,0.4019,Positive
XPEV,UPDATE 1-VW-Xpeng EV models to use Xpeng platform in boost for Chinese startup,(Reuters),Jul-27-23,07:11PM,update vwxpeng ev model use xpeng platform boost chinese startup,0.0,0.816,0.184,0.4019,Positive
XPEV,"Global Stocks to Watch Thursday: Barclays, Shell, Volkswagen, Xpeng",(The Wall Street Journal),Jul-27-23,07:11PM,global stock watch thursday barclays shell volkswagen xpeng,0.0,1.0,0.0,0.0,Neutral
XPEV,VW cuts global delivery forecast after sales fall in China,(Financial Times),Jul-27-23,07:11PM,vw cut global delivery forecast sale fall china,0.196,0.804,0.0,-0.296,Negative
XPEV,Volkswagens EV Gambit in China Makes Sense,(The Wall Street Journal),Jul-27-23,07:11PM,volkswagens ev gambit china make sense,0.0,1.0,0.0,0.0,Neutral
XPEV,Volkswagen and Xpeng to use Xpeng's G9 platform for jointly developed EV models,(Reuters),Jul-27-23,07:11PM,volkswagen xpeng use xpengs g platform jointly developed ev model,0.0,1.0,0.0,0.0,Neutral
XPEV,VW Takes $700M Xpeng Stake for EV Pact to Win Back China,(Bloomberg),Jul-27-23,07:11PM,vw take xpeng stake ev pact win back china,0.0,0.743,0.257,0.5859,Positive
XPEV,"Boeing earnings, Volkswagen's XPeng investment, Snap stock: Trending tickers",(Yahoo Finance Video),Jul-26-23,04:30PM,boeing earnings volkswagens xpeng investment snap stock trending ticker,0.0,1.0,0.0,0.0,Neutral
XPEV,Why XPeng Shares Shot Higher Today,(Motley Fool),Jul-26-23,04:30PM,xpeng share shot higher today,0.0,0.694,0.306,0.296,Positive
XPEV,Volkswagen invests $700mn in Chinas Xpeng to boost faltering car sales,(Financial Times),Jul-26-23,04:30PM,volkswagen invests mn china xpeng boost faltering car sale,0.0,0.787,0.213,0.4019,Positive
XPEV,"Tilray revenue, Union Pacific new CEO, Volkswagen's XPeng investment: Top stories",(Yahoo Finance Video),Jul-26-23,04:30PM,tilray revenue union pacific new ceo volkswagens xpeng investment top story,0.0,0.847,0.153,0.2023,Positive
XPEV,XPeng Stock Soars on Unexpected Investment by VW. Rivian Rises Too.,(Barrons.com),Jul-26-23,04:30PM,xpeng stock soar unexpected investment vw rivian rise,0.0,1.0,0.0,0.0,Neutral
XPEV,Volkswagen Takes $700 Million Xpeng Stake for EV Pact to Win Back China,(Bloomberg),Jul-26-23,04:30PM,volkswagen take million xpeng stake ev pact win back china,0.0,0.759,0.241,0.5859,Positive
XPEV,"UPDATE 2-Volkswagen buys Xpeng stake, partners with SAIC to boost China EV lineup",(Reuters),Jul-26-23,04:30PM,update volkswagen buy xpeng stake partner saic boost china ev lineup,0.0,0.816,0.184,0.4019,Positive
XPEV,XPENG and the Volkswagen Group Announce Entry into Framework Agreement on Strategic Technical Collaboration and Strategic Minority Investment by the Volkswagen Group in XPENG,(Business Wire),Jul-26-23,04:30PM,xpeng volkswagen group announce entry framework agreement strategic technical collaboration strategic minority investment volkswagen group xpeng,0.0,0.878,0.122,0.4939,Positive
XPEV,"Volkswagen to expand China line-up with Xpeng, SAIC partnerships",(Reuters),Jul-26-23,04:30PM,volkswagen expand china lineup xpeng saic partnership,0.0,0.777,0.223,0.3182,Positive
XPEV,Analyst Report: XPeng Inc.,(Morningstar Research),Jul-24-23,06:52PM,analyst report xpeng inc,0.0,1.0,0.0,0.0,Neutral
XPEV,4 big analyst cuts: Carvana downgraded again despite impressive Q2 results,(Investing.com),Jul-21-23,02:26AM,big analyst cut carvana downgraded despite impressive q result,0.38,0.62,0.0,-0.5996,Negative
XPEV,XPeng Inc. Sponsored ADR (XPEV) Gains As Market Dips: What You Should Know,(Zacks),Jul-20-23,06:00PM,xpeng inc sponsored adr xpev gain market dip know,0.0,0.833,0.167,0.34,Positive
XPEV,"Tesla stock is worth only $85 after gross margin whiff, analyst says: Wall Street reacts",(Yahoo Finance),Jul-20-23,06:00PM,tesla stock worth gross margin whiff analyst say wall street reacts,0.172,0.722,0.106,-0.296,Negative
XPEV,An Intrinsic Calculation For XPeng Inc. (NYSE:XPEV) Suggests It's 46% Undervalued,(Simply Wall St.),Jul-18-23,09:55AM,intrinsic calculation xpeng inc nysexpev suggests undervalued,0.0,1.0,0.0,0.0,Neutral
XPEV,Best EV Stocks: Nio vs. XPeng vs. Li Auto,(Motley Fool),Jul-17-23,07:03PM,best ev stock nio v xpeng v li auto,0.0,0.656,0.344,0.6369,Positive
XPEV,3 Flying Car Stocks for Getting Rich in 2023,(InvestorPlace),Jul-17-23,07:03PM,flying car stock getting rich,0.0,0.66,0.34,0.5574,Positive
XPEV,XPeng Inc. Sponsored ADR (XPEV) Dips More Than Broader Markets: What You Should Know,(Zacks),Jul-14-23,06:00PM,xpeng inc sponsored adr xpev dip broader market know,0.0,1.0,0.0,0.0,Neutral
XPEV,Ray Dalios China Stocks,(Insider Monkey),Jul-14-23,06:00PM,ray dalios china stock,0.0,1.0,0.0,0.0,Neutral
XPEV,Nio Stock Eyes Return To Glory. Its EV Sales Are Set To Accelerate.,(Investor's Business Daily),Jul-12-23,04:15PM,nio stock eye return glory ev sale set accelerate,0.0,0.774,0.226,0.5423,Positive
XPEV,LI Stock Prediction: Li Auto Will Be a Vehicle for Profits in H2 2023,(InvestorPlace),Jul-11-23,07:31AM,li stock prediction li auto vehicle profit h,0.0,0.805,0.195,0.4404,Positive
XPEV,XPeng's Model Y Rival Hits The Road. This Will Be Key As EV Startup Makes 'Last Stand.',(Investor's Business Daily),Jul-10-23,04:21PM,xpengs model rival hit road key ev startup make last stand,0.0,1.0,0.0,0.0,Neutral
XPEV,3 Energy Stocks That AI Predicts Will Deliver Triple-Digit Returns in 2023,(InvestorPlace),Jul-10-23,04:21PM,energy stock ai predicts deliver tripledigit return,0.0,0.826,0.174,0.2732,Positive
XPEV,"Tesla, Ford, GM report hefty deliveries; shareholders vs. Rivian: This week in EVs",(Investing.com),Jul-09-23,02:35AM,tesla ford gm report hefty delivery shareholder v rivian week ev,0.0,1.0,0.0,0.0,Neutral
LCID,"Lucid CEO: Air EV price cuts 'well received,' Gravity SUV reveal set for November",(Yahoo Finance),Aug-22-23,01:25PM,lucid ceo air ev price cut well received gravity suv reveal set november,0.135,0.736,0.129,-0.0258,Negative
LCID,"Lucid returning to original price structure, CEO explains",(Yahoo Finance Video),Aug-22-23,01:25PM,lucid returning original price structure ceo explains,0.0,0.753,0.247,0.3182,Positive
LCID,Tesla Alums Win Big in Green Energy Bonanza,(The Wall Street Journal),Aug-15-23,05:30AM,tesla alum win big green energy bonanza,0.0,0.504,0.496,0.7096,Positive
LCID,Tesla stock falls after slashing some Model Y prices in China,(Yahoo Finance Video),Aug-14-23,09:55AM,tesla stock fall slashing model price china,0.928,0.072,0.0,-0.9993,Negative
LCID,"Sentiment Check: Everyday Investors Shun Cyclicals, Buy Tech",(The Wall Street Journal),Aug-09-23,09:13AM,sentiment check everyday investor shun cyclicals buy tech,0.0,1.0,0.0,0.0,Neutral
LCID,Rivians Losses Narrow as Production Speeds Up,(The Wall Street Journal),Aug-08-23,06:41PM,rivians loss narrow production speed,0.31,0.69,0.0,-0.4019,Negative
LCID,"Rivian raises production target, sees narrower loss for 2023",(Yahoo Finance),Aug-08-23,06:41PM,rivian raise production target see narrower loss,0.223,0.777,0.0,-0.3182,Negative
LCID,"Lucid stock rises despite earnings miss, unveils Air Sapphire: Trending Ticker",(Yahoo Finance Video),Aug-08-23,06:41PM,lucid stock rise despite earnings miss unveils air sapphire trending ticker,0.0,0.874,0.126,0.1139,Positive
LCID,Lucid Announces Final Production Specifications for the Lucid Air Sapphire: The World's First Luxury Electric Super-Sports Sedan,(PR Newswire),Aug-08-23,06:41PM,lucid announces final production specification lucid air sapphire world first luxury electric supersports sedan,0.0,1.0,0.0,0.0,Neutral
LCID,Shares of EV Maker Lucid Are in the Red. Earnings Missed.,(Barrons.com),Aug-08-23,06:41PM,share ev maker lucid red earnings missed,0.164,0.672,0.164,0.0,Neutral
LCID,Lucid Misses Earnings Estimates. Share Rise Anyway.,(Barrons.com),Aug-07-23,06:22PM,lucid miss earnings estimate share rise anyway,0.455,0.379,0.167,-0.7003,Negative
LCID,"Paramount Global, Lucid Group, Beyond Meat, Chegg: After-hours movers",(Yahoo Finance Video),Aug-07-23,06:22PM,paramount global lucid group beyond meat chegg afterhours mover,0.0,1.0,0.0,0.0,Neutral
LCID,"Lucid earnings: EV maker reports Q2 revenue, earnings miss; reiterates Gravity SUV on track",(Yahoo Finance),Aug-07-23,06:22PM,lucid earnings ev maker report q revenue earnings miss reiterates gravity suv track,0.11,0.89,0.0,-0.1531,Negative
LCID,"Lucid Announces Second Quarter 2023 Financial Results, On Track for Annual Production Guidance of More Than 10,000 Vehicles",(PR Newswire),Aug-07-23,06:22PM,lucid announces second quarter financial result track annual production guidance vehicle,0.0,1.0,0.0,0.0,Neutral
LCID,Lucid slashes prices of Air EVs as Q2 earnings loom,(Yahoo Finance),Aug-07-23,06:22PM,lucid slash price air ev q earnings loom,0.316,0.684,0.0,-0.4019,Negative
LCID,"Disney & AMC earnings, CPI, consumer sentiment: What to watch",(Yahoo Finance Video),Aug-07-23,06:22PM,disney amc earnings cpi consumer sentiment watch,0.0,1.0,0.0,0.0,Neutral
LCID,"Disney & Lyft earnings, inflation data: What to watch next week",(Yahoo Finance Video),Aug-04-23,05:13PM,disney lyft earnings inflation data watch next week,0.0,1.0,0.0,0.0,Neutral
LCID,Steer Clear of Lucid Stock or Brace Yourself for Serious Portfolio Pain,(InvestorPlace),Jul-21-23,06:25AM,steer clear lucid stock brace serious portfolio pain,0.284,0.556,0.16,-0.25,Negative
LCID,Lucid board member on EV competition: We're not targeting Tesla,(Yahoo Finance),Jul-18-23,09:37AM,lucid board member ev competition targeting tesla,0.0,1.0,0.0,0.0,Neutral
LCID,The new China has arrived and companies need to adjust: Former Dow CEO,(Yahoo Finance Video),Jul-17-23,04:13PM,new china arrived company need adjust former dow ceo,0.0,1.0,0.0,0.0,Neutral
LCID,"Tesla, Lucid Stocks Rise; Ford Shares Fall",(The Wall Street Journal),Jul-17-23,04:13PM,tesla lucid stock rise ford share fall,0.0,0.732,0.268,0.296,Positive
LCID,Tesla Stock Rises; Ford Shares Fall,(The Wall Street Journal),Jul-17-23,04:13PM,tesla stock rise ford share fall,0.0,0.694,0.306,0.296,Positive
LCID,"Tesla Stock Rises, Ford Shares Fall",(The Wall Street Journal),Jul-17-23,04:13PM,tesla stock rise ford share fall,0.0,0.694,0.306,0.296,Positive
LCID,Lucid stock plummets after missing on Q2 EV delivery estimates,(Yahoo Finance Video),Jul-12-23,04:49PM,lucid stock plummet missing q ev delivery estimate,0.196,0.804,0.0,-0.296,Negative
LCID,Lucid Electric Vehicle Deliveries Fall Short of Estimates and Shares Sink,(Investopedia),Jul-12-23,04:49PM,lucid electric vehicle delivery fall short estimate share sink,0.0,0.82,0.18,0.296,Positive
LCID,"Stocks to Watch Wednesday: Domino's, Coty, Activision, Lucid",(The Wall Street Journal),Jul-12-23,04:49PM,stock watch wednesday domino coty activision lucid,0.0,1.0,0.0,0.0,Neutral
LCID,Lucid stock tumbles as EV maker misses on Q2 deliveries,(Yahoo Finance),Jul-12-23,04:49PM,lucid stock tumble ev maker miss q delivery,0.4,0.6,0.0,-0.7906,Negative
LCID,Lucid Veers Off Course,(The Wall Street Journal),Jul-12-23,04:49PM,lucid veers course,0.0,1.0,0.0,0.0,Neutral
LCID,"Lucid Announces Q2 Production & Deliveries, Sets Date for Second Quarter 2023 Results",(PR Newswire),Jul-12-23,04:49PM,lucid announces q production delivery set date second quarter result,0.0,1.0,0.0,0.0,Neutral
LCID,"Stocks to Watch Monday: Tesla, Rivian, AstraZeneca",(The Wall Street Journal),Jul-03-23,12:37PM,stock watch monday tesla rivian astrazeneca,0.0,1.0,0.0,0.0,Neutral
LCID,Tesla Stock Jumps as Price Cuts Juice Deliveries; Other EV Makers Rally,(The Wall Street Journal),Jul-03-23,12:37PM,tesla stock jump price cut juice delivery ev maker rally,0.167,0.833,0.0,-0.296,Negative
LCID,One Big Bet: Traders Love Rivianand Other Electric-Car Makers,(The Wall Street Journal),Jul-03-23,12:37PM,one big bet trader love rivianand electriccar maker,0.0,0.656,0.344,0.6369,Positive
LCID,Tesla Stock Jumps After Price-Cut Strategy Juices Deliveries; EV Makers Rally,(The Wall Street Journal),Jul-03-23,12:37PM,tesla stock jump pricecut strategy juice delivery ev maker rally,0.0,1.0,0.0,0.0,Neutral
LCID,Lordstown Motors files for bankruptcy: Why there could be more consolidation in the EV space,(Yahoo Finance Video),Jun-27-23,04:29PM,lordstown motor file bankruptcy could consolidation ev space,0.0,1.0,0.0,0.0,Neutral
LCID,Lordstown bankruptcy points to EV hype that didn't deliver,(Yahoo Finance),Jun-27-23,04:29PM,lordstown bankruptcy point ev hype didnt deliver,0.0,1.0,0.0,0.0,Neutral
LCID,Tesla Leads Surge in Battered Clean-Energy Stocks,(The Wall Street Journal),Jun-26-23,05:01PM,tesla lead surge battered cleanenergy stock,0.0,1.0,0.0,0.0,Neutral
LCID,"Aston Martin, Lucid reach EV tech deal, stocks soar",(Yahoo Finance),Jun-26-23,05:01PM,aston martin lucid reach ev tech deal stock soar,0.0,0.879,0.121,0.0258,Positive
LCID,Lucid Stock Jumps on Aston Martin Electric-Vehicle Partnership,(The Wall Street Journal),Jun-26-23,05:01PM,lucid stock jump aston martin electricvehicle partnership,0.0,1.0,0.0,0.0,Neutral
LCID,Traders Pounce on Lucid Stock After EV-Partnership With Aston Martin,(The Wall Street Journal),Jun-26-23,05:01PM,trader pounce lucid stock evpartnership aston martin,0.0,1.0,0.0,0.0,Neutral
LCID,Lucid strikes EV technology deal with Aston Martin,(Yahoo Finance Video),Jun-26-23,05:01PM,lucid strike ev technology deal aston martin,0.263,0.737,0.0,-0.3612,Negative
LCID,Do Tesla downgrades matter?,(Yahoo Finance Video),Jun-26-23,05:01PM,tesla downgrade matter,0.0,0.732,0.268,0.0258,Positive
LCID,Lucid Revs Up Aston Martins EV Plans,(The Wall Street Journal),Jun-26-23,05:01PM,lucid rev aston martin ev plan,0.0,1.0,0.0,0.0,Neutral
LCID,Lucid stock jumps on EV partnership with Aston Martin,(Yahoo Finance Video),Jun-26-23,05:01PM,lucid stock jump ev partnership aston martin,0.0,1.0,0.0,0.0,Neutral
LCID,Lucid's World-Leading Electric Powertrain Technology Propels Aston Martin to a Bold Electric Future,(PR Newswire),Jun-26-23,05:01PM,lucids worldleading electric powertrain technology propels aston martin bold electric future,0.0,0.809,0.191,0.3818,Positive
LCID,Lucid's World-Leading Electric Powertrain Technology Propels Aston Martin to a Bold Electric Future,(CNW Group),Jun-26-23,05:01PM,lucids worldleading electric powertrain technology propels aston martin bold electric future,0.0,0.809,0.191,0.3818,Positive
LCID,Why LCID Stock Investors Need to Buckle Up or Get Out Now,(InvestorPlace),Jun-13-23,06:00AM,lcid stock investor need buckle get,0.0,1.0,0.0,0.0,Neutral
LCID,Carvana & Lucid shares rise: Top tickers,(Yahoo Finance Video),Jun-08-23,04:26PM,carvana lucid share rise top ticker,0.0,0.5,0.5,0.4588,Positive
LCID,Lucid stock rises on plans to join China's EV market: Report,(Yahoo Finance Video),Jun-08-23,04:26PM,lucid stock rise plan join china ev market report,0.0,0.82,0.18,0.296,Positive
LCID,439 Million Reasons NOT to Buy Lucid Stock,(InvestorPlace),Jun-06-23,06:00AM,million reason buy lucid stock,0.0,1.0,0.0,0.0,Neutral
LCID,"Buy Alphabet & Jefferies, avoid American Airlines & Lucid: Strategist",(Yahoo Finance Video),Jun-05-23,03:42PM,buy alphabet jefferies avoid american airline lucid strategist,0.239,0.761,0.0,-0.296,Negative
LCID,Steer Clear of Lucid Stock Even as Big Players Make Bold Bets,(InvestorPlace),Jun-02-23,11:42AM,steer clear lucid stock even big player make bold bet,0.0,0.658,0.342,0.6369,Positive
LCID,"Lucid, C3.ai, Retail stocks: Thursday's trending tickers",(Yahoo Finance Video),Jun-01-23,04:39PM,lucid cai retail stock thursday trending ticker,0.0,1.0,0.0,0.0,Neutral
LCID,"Lucid Group, Inc. Announces Pricing of Public Offering of Common Stock and Corresponding Investment by an Affiliate of PIF for Aggregate Gross Proceeds of Approximately $3.0 Billion",(PR Newswire),May-31-23,09:12PM,lucid group inc announces pricing public offering common stock corresponding investment affiliate pif aggregate gross proceeds approximately billion,0.107,0.893,0.0,-0.4767,Negative
LCID,"Lucid Group, Inc. Announces Public Offering of Common Stock and Corresponding Investment by an Affiliate of PIF for Aggregate Expected Gross Proceeds of Approximately $3.0 Billion",(PR Newswire),May-31-23,09:12PM,lucid group inc announces public offering common stock corresponding investment affiliate pif aggregate expected gross proceeds approximately billion,0.11,0.89,0.0,-0.4767,Negative
LCID,EV startups will have to 'race to catch Tesla' in maturing EV market: Expert,(Yahoo Finance Video),May-12-23,12:11PM,ev startup race catch tesla maturing ev market expert,0.0,1.0,0.0,0.0,Neutral
LCID,EV Startups Are Proving Warren Buffett Right,(The Wall Street Journal),May-11-23,01:16PM,ev startup proving warren buffett right,0.0,1.0,0.0,0.0,Neutral
LCID,Lucid Motors Announces Andrea Soriani as Vice President of Marketing,(PR Newswire),May-09-23,09:00AM,lucid motor announces andrea soriani vice president marketing,0.0,1.0,0.0,0.0,Neutral
LCID,Tesla analyst: 'We don't think that this is the floor' for price cuts,(Yahoo Finance Video),May-08-23,05:54PM,tesla analyst dont think floor price cut,0.155,0.845,0.0,-0.296,Negative
LCID,"Stocks moving in after hours: PayPal, Palantir, Lucid",(Yahoo Finance Video),May-08-23,05:54PM,stock moving hour paypal palantir lucid,0.0,1.0,0.0,0.0,Neutral
LCID,"Rivian has structural, demand challenges to overcome 'to unlock real value' of the EV stock: Analyst",(Yahoo Finance Video),May-08-23,05:54PM,rivian structural demand challenge overcome unlock real value ev stock analyst,0.082,0.714,0.203,0.296,Positive
LCID,"Lucid earnings: EV-maker reports revenue, profit miss; targets 10,000 units produced this year",(Yahoo Finance),May-08-23,05:54PM,lucid earnings evmaker report revenue profit miss target unit produced year,0.103,0.71,0.187,0.3182,Positive
LCID,Lucid Announces First Quarter 2023 Financial Results,(PR Newswire),May-08-23,05:54PM,lucid announces first quarter financial result,0.0,1.0,0.0,0.0,Neutral
LCID,Dont Count on a Comeback for Lucid Stock,(InvestorPlace),Apr-28-23,06:00AM,dont count comeback lucid stock,0.0,1.0,0.0,0.0,Neutral
LCID,Lucid begins testing on its 'Gravity' All-Electric SUV,(Yahoo Finance Video),Apr-25-23,04:37PM,lucid begin testing gravity allelectric suv,0.0,1.0,0.0,0.0,Neutral
LCID,Lucid's Upcoming Gravity Luxury Electric SUV Hits the Road in Latest Phase of Development and Testing,(PR Newswire),Apr-25-23,04:37PM,lucids upcoming gravity luxury electric suv hit road latest phase development testing,0.0,1.0,0.0,0.0,Neutral
LCID,"Lucid Announces New Board Members, Sherif Marakby, Chabi Nouri, and Ori Winitzer",(PR Newswire),Apr-24-23,01:00PM,lucid announces new board member sherif marakby chabi nouri ori winitzer,0.0,1.0,0.0,0.0,Neutral
LCID,2023 Lucid Air Touring: A Much Maligned EV Deserves a Second Look,(The Wall Street Journal),Apr-20-23,04:30PM,lucid air touring much maligned ev deserves second look,0.0,1.0,0.0,0.0,Neutral
LCID,The Power of the Dark Side; Lucid Begins Deliveries of 'Stealth Appearance' Darkened Exterior Design Theme,(PR Newswire),Apr-20-23,04:30PM,power dark side lucid begin delivery stealth appearance darkened exterior design theme,0.08,0.92,0.0,-0.0772,Negative
LCID,Lucid Joins the United Nations Global Compact,(PR Newswire),Apr-19-23,09:00AM,lucid join united nation global compact,0.0,0.682,0.318,0.4215,Positive
LCID,Uh-Oh. The Situation With Lucid Stock Has Gone From Bad to Worse.,(InvestorPlace),Apr-19-23,09:00AM,uhoh situation lucid stock gone bad worse,0.398,0.602,0.0,-0.765,Negative
LCID,Lucid Air Grand Touring: A phenomenal EV that shows the future is here,(Yahoo Finance),Apr-16-23,11:01AM,lucid air grand touring phenomenal ev show future,0.0,0.786,0.214,0.4588,Positive
LCID,Don't want a Tesla? Here are your top 5 EV options,(Yahoo Finance),Apr-15-23,01:20PM,dont want tesla top ev option,0.122,0.698,0.18,0.1476,Positive
